Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,true_label,anomaly_score,is_anomaly,top_feature
1,1.197440003,0.131054282,0.575784824,-1.172391623,-0.3134438,0,0.07841405,0,Rotational speed
1,1.197440003,0.602860481,-1.058574597,0.613244691,0.629197071,1,97.81401,1,Air temperature
1,0.997455868,0.265856053,1.987023504,-1.684006522,0.833435926,0,0.17477185,0,Rotational speed
0,1.147443969,1.276869337,-0.919124134,1.245239566,0.723461158,0,22.23499,0,Rotational speed
1,0.397503465,0.131054282,-0.104733433,-0.229415143,1.336177724,0,0.18844572,0,Torque
2,2.047372574,2.355283507,-0.617911135,-0.00871852,-0.3134438,0,0.17690784,0,Torque
1,0.997455868,0.265856053,-1.013950449,1.807012788,0.000769823,1,98.92212,1,Tool wear
1,1.097447935,1.142067566,-0.707159431,0.452738056,1.508995217,0,1.2895522,0,Torque
1,-1.402353746,-1.014760773,-0.11588947,0.432674726,0.864857288,0,0.039432537,0,Torque
1,0.247515364,0.400657824,0.023560992,-0.379890113,-1.224663309,0,0.0873279,0,Torque
2,1.947380507,2.085679965,-0.366900303,0.282199756,-0.17204767,0,0.03087072,0,Torque
1,1.947380507,2.085679965,-0.26649597,-0.279573466,1.367599086,0,0.11771327,0,Torque
0,-0.90239341,-0.677756345,-0.93585819,1.5762845,-1.334638077,0,0.3005093,0,Tool wear
2,1.147443969,0.805063138,-0.177247674,0.773751325,-0.596236062,0,0.0914266,0,Rotational speed
1,-0.35243704,-0.947359888,1.144742711,-1.362993252,-1.177531265,0,0.054071054,0,Tool wear
0,-0.052460838,0.198455168,-0.021063156,0.392548068,0.723461158,0,0.015818505,0,Torque
0,1.797392406,1.479071994,-0.93585819,1.465936189,0.063612548,1,6.6085644,0,Process temperature
2,0.647483633,0.805063138,-0.56213095,0.242073097,-1.586008976,0,0.3356379,0,Torque
2,-0.502425141,0.198455168,-1.315163448,2.870369244,0.047901867,1,97.98657,1,Torque
0,0.347507431,-0.273351032,2.154364059,-1.954861468,-1.554587614,0,0.02268307,0,Tool wear
2,-0.602417208,-0.542954574,-0.484038691,0.864036308,-0.156336988,0,0.092561595,0,Torque
1,-0.402433073,0.198455168,0.397288232,-0.670808389,1.964604971,0,50.701874,0,Tool wear
1,1.697400339,1.816076422,-0.026641174,-0.450111766,-0.156336988,0,0.053389285,0,Rotational speed
1,-1.252365645,-0.745157231,-0.389212377,0.402579732,1.210492274,0,0.0377695,0,Torque
0,1.547412238,0.872464024,2.885084483,-2.035114786,0.927700013,0,0.13245884,0,Rotational speed
2,-0.152452905,0.400657824,0.185323529,-0.199320149,0.48780094,0,0.09044795,0,Torque
1,1.197440003,1.209468452,-0.48961671,0.201946439,0.032191186,0,0.059704795,0,Torque
2,-0.652413242,-0.273351032,1.457111747,-1.523499887,-0.470550612,0,0.08733606,0,Rotational speed
1,1.397424137,1.411671108,-0.288808044,-0.339763454,-0.376286525,0,0.009707763,0,Torque
1,-0.202448939,0.670261367,0.073763159,-0.680840054,0.48780094,0,0.06536691,0,Torque
2,-2.102298217,-2.362778485,0.570206805,-0.7811567,-0.109204945,0,0.08177458,0,Torque
2,-0.452429107,0.063653396,0.174167492,-0.911568341,1.854630203,0,30.208794,0,Tool wear
1,-1.402353746,-0.947359888,0.21879164,-0.560460077,-0.501971974,0,0.023419365,0,Torque
0,0.447499498,0.265856053,-0.456148599,0.382516403,-0.611946743,0,0.017869215,0,Torque
1,0.7474757,0.737662252,-0.389212377,0.95432129,-0.014940858,0,0.030861951,0,Tool wear
1,0.697479666,0.737662252,-0.428258506,-0.289605131,-1.051845816,0,0.014501634,0,Torque
0,0.447499498,1.276869337,-0.143779563,-0.199320149,-1.098977859,0,0.009678029,0,Torque
1,1.097447935,1.007265795,-0.640223209,0.522959708,-1.083267178,0,0.16516037,0,Tool wear
1,0.397503465,0.265856053,-0.952592245,0.683466343,-1.366059439,0,3.590386,0,Air temperature
1,0.7474757,0.333256939,-0.405946432,0.813877984,1.273334999,0,0.11972323,0,Rotational speed
2,1.047451902,0.46805871,-0.907968097,0.63330802,1.603259304,1,96.065254,1,Rotational speed
0,-0.602417208,-0.273351032,-1.281695337,1.7468228,1.210492274,0,4.538147,0,Air temperature
1,0.097527263,1.007265795,-0.868921968,0.211978103,-0.753342873,0,0.02589288,0,Torque
2,-0.652413242,-0.273351032,-0.484038691,0.272168091,1.131938869,0,0.11023774,0,Torque
1,1.29743207,0.265856053,-0.33901021,0.773751325,1.273334999,0,1.1075115,0,Rotational speed
2,0.397503465,0.400657824,0.034717029,-0.249478472,0.739171839,0,0.27660787,0,Tool wear
1,-1.45234978,-1.149562545,1.250725062,-1.433214905,0.48780094,0,0.024311181,0,Rotational speed
0,-0.002464804,0.939864909,0.570206805,-0.550428413,0.739171839,0,0.028097635,0,Torque
2,0.347507431,-0.340751917,0.464224454,-0.951695,-1.476034208,0,0.030713517,0,Rotational speed
1,-1.302361679,-1.014760773,-0.210715785,0.492864714,-1.381770121,0,0.04823713,0,Torque
1,0.097527263,0.670261367,0.492114546,-0.63068173,0.613486389,0,0.045540016,0,Torque
1,1.197440003,1.276869337,-0.484038691,0.31229475,0.456379578,0,0.042162895,0,Torque
2,1.947380507,2.085679965,-0.138201544,0.111661456,0.205008679,0,0.034744516,0,Torque
1,-1.352357712,-1.082161659,-0.372478321,0.131724786,-0.643368105,0,0.052867383,0,Torque
1,-0.552421174,-0.003747489,-0.383634358,0.593181361,0.016480505,0,0.057081167,0,Rotational speed
2,1.147443969,0.805063138,0.040295048,0.001313145,-0.58052538,0,0.011945668,0,Torque
1,-1.402353746,-0.879959002,-0.422680488,0.994447948,0.597775708,0,0.119484775,0,Torque
1,0.7474757,0.400657824,-0.322276155,0.683466343,-1.381770121,0,0.07204273,0,Rotational speed
1,-0.402433073,0.131054282,0.391710213,-0.680840054,0.75488252,0,0.055411644,0,Torque
1,-0.002464804,-0.273351032,0.17974551,-0.690871718,-0.674789467,0,0.03147139,0,Torque
2,-0.552421174,-0.071148375,-0.500772747,0.412611397,0.063612548,0,0.049629416,0,Torque
1,-0.402433073,0.400657824,0.759859434,-0.670808389,-1.256084671,0,0.065392114,0,Torque
1,1.147443969,0.602860481,-0.054531267,-0.660776724,-0.721921511,0,0.10204274,0,Rotational speed
1,0.447499498,0.602860481,-1.733514835,2.649672621,0.016480505,0,50.16312,0,Torque
2,0.147523296,1.142067566,-0.919124134,0.793814655,1.791787478,1,13.972918,0,Tool wear
1,-1.302361679,-0.879959002,0.034717029,-0.30966846,0.267851403,0,0.03581468,0,Torque
2,0.097527263,0.265856053,-1.878543316,2.178184381,-0.533393337,0,1.2705064,0,Air temperature
1,-0.952389443,-0.879959002,0.096075233,-0.841346688,0.582065027,0,0.081859596,0,Torque
2,0.297511397,-0.408152803,-0.484038691,-0.058876843,-0.470550612,0,0.15902005,0,Torque
1,-0.052460838,-0.408152803,1.78063682,-1.754228175,-1.350348758,0,0.044415336,0,Tool wear
2,-0.90239341,-0.677756345,0.865841786,-1.202486617,-1.617430338,0,0.032264624,0,Torque
1,1.29743207,1.276869337,0.33035201,-0.450111766,-0.611946743,0,0.066656694,0,Rotational speed
0,0.697479666,0.46805871,-0.127045507,-0.359826784,-0.391997206,0,0.02099089,0,Torque
1,-0.952389443,-1.553967858,1.273037136,-1.302803264,0.299272766,0,0.06334773,0,Rotational speed
1,-1.202369612,-1.149562545,0.66503312,-0.570491742,-0.769053555,0,0.015066062,0,Torque
1,-0.602417208,-0.071148375,0.163011455,-0.63068173,-1.491744889,0,0.041858792,0,Torque
0,0.147523296,-0.340751917,-0.56213095,0.402579732,-0.769053555,0,1.116623,0,Torque
1,0.297511397,0.333256939,0.174167492,-0.169225155,-1.476034208,0,0.045038667,0,Torque
0,0.347507431,0.535459596,-1.354209577,1.827076117,1.508995217,0,81.45324,1,Tool wear
1,-0.002464804,0.872464024,-0.735049524,0.733624667,1.571837942,0,38.326912,0,Tool wear
1,-1.702329948,-1.688769629,0.241103714,-0.209351813,1.399020449,0,0.20999259,0,Torque
0,1.84738844,1.748675537,0.9606681,-1.242613276,0.974832057,0,0.020135423,0,Rotational speed
2,-0.252444973,0.602860481,0.213213621,-0.540396748,0.802014564,0,0.0870365,0,Torque
1,-1.052381511,-0.61035546,-0.099155415,-0.389921778,-1.460323527,0,0.022567613,0,Torque
1,-0.752405309,-0.408152803,-0.121467489,0.021376474,-0.989003091,0,0.0651258,0,Torque
1,-1.602337881,-1.553967858,0.146277399,0.01134481,-0.297733119,0,0.043267433,0,Torque
1,-0.552421174,-1.149562545,1.763902764,-1.623816534,-1.177531265,0,0.028066121,0,Rotational speed
1,-1.252365645,-0.408152803,1.473845802,-1.533531552,-0.156336988,0,0.057379216,0,Rotational speed
1,0.097527263,-0.408152803,-0.071265322,-0.470175095,-0.97329241,0,0.033600938,0,Torque
0,0.297511397,-0.205950146,-0.383634358,0.382516403,-1.413191483,0,0.023956712,0,Torque
0,-0.552421174,-0.475553688,-0.913546116,0.272168091,-0.784764236,0,0.18096201,0,Torque
1,0.597487599,0.265856053,-0.132623526,-0.15919349,-0.894739004,0,0.051392883,0,Torque
2,1.147443969,0.939864909,0.17974551,-0.730998377,-1.428902164,0,0.01338192,0,Torque
2,-0.252444973,-0.745157231,-0.506350765,0.292231421,-0.533393337,0,0.03204397,0,Torque
1,1.347428103,1.479071994,0.185323529,-0.560460077,1.886051565,0,74.630516,1,Tool wear
0,-0.252444973,-0.542954574,1.858729079,-1.74419651,0.849146607,0,0.33751062,0,Tool wear
1,-0.302441006,-0.745157231,-0.550974913,0.252104762,-0.329154481,0,0.08690278,0,Torque
1,-0.702409275,-0.205950146,2.154364059,-1.794354833,-1.586008976,0,0.07301348,0,Tool wear
2,1.947380507,1.950878193,-0.606755098,1.355587877,1.273334999,0,0.11371976,0,Process temperature
1,0.397503465,0.46805871,-1.114354782,1.917361099,1.493284536,1,98.05596,1,Tool wear
1,0.19751933,0.939864909,0.073763159,-1.1222333,0.424958215,0,0.08607945,0,Tool wear
1,-0.652413242,-0.071148375,-0.311120118,-0.720966712,0.534932984,0,0.09228671,0,Torque
1,0.247515364,1.007265795,-0.221871822,-0.239446807,-0.549104018,0,0.039513934,0,Tool wear
1,-1.152373578,-0.745157231,-0.127045507,-0.63068173,-0.250601076,0,0.016897807,0,Torque
2,-1.402353746,-1.21696343,-0.746205561,0.252104762,1.508995217,0,1.9407266,0,Torque
1,0.797471734,0.333256939,1.507313913,-1.453278234,-1.067556497,0,0.039745703,0,Rotational speed
1,-0.35243704,0.535459596,-0.82429782,0.693498008,-1.366059439,0,0.26358137,0,Tool wear
1,0.647483633,0.265856053,-0.444992562,0.472801385,-0.250601076,0,0.047052313,0,Torque
1,1.347428103,1.613873765,-0.645801228,1.195081242,-0.753342873,0,0.1770941,0,Process temperature
1,0.847467767,0.535459596,-0.255339933,0.763719661,0.582065027,0,0.5663079,0,Rotational speed
1,0.447499498,-0.205950146,-0.60117708,0.14175645,1.430441811,0,0.13057703,0,Torque
1,-0.452429107,0.400657824,2.132051985,-1.613784869,0.786303883,0,0.30770326,0,Tool wear
0,0.347507431,-0.340751917,0.715235286,-0.951695,-1.24037399,0,0.060200088,0,Tool wear
1,-0.952389443,-1.351765201,0.631565009,-1.152328294,-0.70621083,0,0.025961798,0,Rotational speed
2,1.147443969,1.142067566,0.006826937,-1.112201635,0.644907752,0,0.15870021,0,Rotational speed
2,0.19751933,-0.13854926,-0.121467489,0.031408139,0.644907752,0,0.09099156,0,Torque
2,0.7474757,0.265856053,-0.294386062,-0.038813514,0.566354346,0,0.042675365,0,Torque
1,0.997455868,0.535459596,-0.511928784,0.272168091,1.901762246,0,17.803692,0,Torque
1,-1.002385477,-1.149562545,-0.746205561,1.626442824,1.728944753,1,99.63416,1,Tool wear
1,0.447499498,0.535459596,-0.121467489,0.432674726,-1.63314102,0,0.034693476,0,Torque
2,-1.102377544,-0.677756345,-0.584443024,0.332358079,-0.187758351,0,0.056119915,0,Torque
1,0.147523296,1.209468452,0.045873066,-0.028781849,0.205008679,0,0.06179223,0,Torque
1,-1.552341847,-1.621368744,-0.138201544,-0.430048436,-0.124915626,0,0.18677,0,Tool wear
1,0.397503465,0.872464024,1.356707414,-1.312834929,0.126455273,0,0.027212271,0,Torque
1,-1.502345813,-1.284364316,-1.025106486,0.372484738,1.713234072,0,68.99901,0,Torque
1,1.29743207,1.07466668,-1.2705393,1.325492883,-1.695983744,0,87.816345,1,Air temperature
0,0.397503465,1.142067566,-0.394790395,-0.129098496,-1.083267178,0,0.007797484,0,Torque
2,1.697400339,0.939864909,0.374976158,-1.041979982,0.22071936,0,0.13574989,0,Rotational speed
2,1.247436036,1.344270223,-0.523084821,1.485999518,-1.695983744,0,0.3881461,0,Tool wear
2,-0.252444973,0.535459596,1.200522896,-0.871441682,0.09503391,0,0.04087324,0,Torque
1,-0.952389443,-0.947359888,-0.556552932,0.492864714,1.524705898,0,12.189098,0,Torque
2,0.497495532,0.46805871,-0.121467489,0.021376474,0.990542738,0,0.08308011,0,Torque
1,-0.752405309,-0.205950146,0.414022287,-0.32973179,-1.695983744,0,0.035186738,0,Torque
0,0.047531229,1.007265795,-0.868921968,0.914194631,-1.177531265,0,0.057207037,0,Tool wear
1,-0.90239341,-1.21696343,-0.735049524,0.713561337,0.707750477,0,0.11791723,0,Tool wear
1,-1.352357712,-0.677756345,0.051451085,-0.259510137,0.990542738,0,0.05076281,0,Torque
2,0.147523296,1.07466668,-1.002794412,1.415777865,-0.423418569,0,0.4110421,0,Tool wear
1,-2.052302183,-2.430179371,0.202057584,-1.152328294,-0.533393337,0,0.14327583,0,Tool wear
1,-0.502425141,0.131054282,-0.707159431,0.412611397,2.168843827,0,4.923371,0,Torque
2,-0.302441006,-0.475553688,-0.299964081,0.713561337,1.587548623,0,1.0074205,0,Torque
1,1.247436036,1.344270223,0.196479566,-0.620650065,-0.70621083,0,0.007832764,0,Rotational speed
1,0.647483633,0.46805871,0.308039936,-0.590555071,1.006253419,0,0.042353336,0,Torque
1,1.797392406,1.748675537,0.893731878,-1.212518282,0.817725245,0,0.036188923,0,Rotational speed
1,0.097527263,-0.408152803,-0.065687304,-0.299636796,1.351888405,0,0.05820531,0,Torque
2,-0.302441006,-0.542954574,-0.383634358,0.442706391,0.424958215,0,0.04717739,0,Torque
2,-1.052381511,-1.486566973,-1.315163448,1.937424429,-0.517682656,0,0.2352999,0,Air temperature
2,-0.302441006,-0.408152803,-1.186869022,0.753687996,-1.146109903,0,0.24605058,0,Air temperature
1,0.397503465,1.142067566,-0.629067172,0.553054702,-1.444612845,0,0.060081888,0,Tool wear
1,-0.252444973,0.535459596,1.864307097,-1.774291504,1.618969985,0,43.994125,0,Tool wear
1,1.097447935,0.737662252,0.508848602,-0.540396748,-0.219179713,0,0.011260373,0,Torque
0,-1.302361679,-0.879959002,-1.203603078,1.114827925,0.346404809,0,0.17294545,0,Air temperature
1,-1.102377544,-0.745157231,-0.048953248,-0.239446807,-0.030651539,0,0.04475818,0,Tool wear
1,-0.002464804,-0.475553688,-0.801985746,1.656537818,0.22071936,0,0.50778633,0,Tool wear
1,0.19751933,0.063653396,-0.199559748,0.222009768,1.383309767,0,0.040429335,0,Torque
1,1.747396373,1.950878193,-1.471347966,2.449039327,0.079323229,0,80.06819,1,Torque
1,-0.102456872,0.737662252,0.274571825,-0.199320149,1.179070912,0,0.059803408,0,Torque
2,0.597487599,1.07466668,-0.645801228,0.80384632,1.430441811,0,0.1718653,0,Torque
1,-0.90239341,-1.419166087,0.029139011,-0.861410018,1.320467043,0,0.064069815,0,Torque
1,-0.802401343,-0.273351032,0.955090082,-1.27270827,0.864857288,1,0.3851167,0,Rotational speed
1,-0.90239341,-1.486566973,-1.025106486,1.947456093,0.110744592,0,0.4993184,0,Tool wear
1,-1.252365645,-0.745157231,0.876997823,-0.911568341,0.393536853,0,0.020731164,0,Torque
2,0.7474757,0.400657824,-0.511928784,0.191914774,0.503511621,0,0.067499995,0,Torque
0,0.147523296,1.209468452,3.359216055,-2.155494762,1.508995217,0,5.2930045,0,Torque
2,-1.002385477,-1.688769629,-0.846609894,0.553054702,0.911989332,0,0.08976309,0,Torque
2,-1.552341847,-1.486566973,-0.818719801,0.392548068,-1.695983744,0,0.13923176,0,Torque
1,0.897463801,0.46805871,-0.087999378,0.332358079,-0.753342873,0,0.037934065,0,Torque
1,-0.90239341,-0.61035546,0.001248918,-0.349795119,0.409247534,0,0.029703692,0,Torque
1,-0.802401343,-0.205950146,-0.668113302,0.131724786,0.802014564,0,0.54329306,0,Torque
0,1.947380507,2.15308085,0.787749527,-1.092138306,1.461863173,0,0.38084325,0,Rotational speed
1,1.747396373,1.479071994,-0.1549356,-0.289605131,-1.271795352,0,0.047350552,0,Torque
1,-1.152373578,-1.21696343,-0.216293803,-0.00871852,0.786303883,0,0.038042217,0,Torque
1,-1.352357712,-1.149562545,-0.37805634,-0.179256819,-1.114688541,0,0.042825334,0,Torque
1,0.547491565,-0.13854926,-0.110311452,-0.038813514,0.927700013,0,0.122548334,0,Torque
1,2.097368608,2.220481736,0.720813305,-0.430048436,1.131938869,0,0.110770985,0,Rotational speed
0,-2.202290284,-2.564981142,0.520004639,-0.7811567,-0.501971974,0,0.088020645,0,Torque
1,-1.252365645,-1.082161659,1.027604322,-1.27270827,-0.643368105,0,0.02372538,0,Torque
1,0.547491565,0.872464024,0.508848602,-1.052011647,-0.894739004,0,0.019623635,0,Torque
1,-0.102456872,-0.677756345,0.419600306,-0.921600006,-0.124915626,0,0.035492104,0,Torque
1,0.097527263,0.265856053,1.501735895,-1.42318324,-1.146109903,0,0.06654128,0,Rotational speed
1,-0.452429107,-1.21696343,-1.225915152,2.037741076,-1.130399222,0,5.608477,0,Tool wear
1,-0.102456872,-0.13854926,0.017982974,-0.058876843,0.739171839,0,0.14646497,0,Torque
2,0.097527263,-0.273351032,-0.060109285,-0.490238425,-1.004713772,0,0.02343098,0,Torque
1,0.997455868,-0.205950146,0.06818514,-0.520333419,1.55612726,0,7.170574,0,Torque
1,1.797392406,2.018279079,0.302461917,-0.841346688,-0.879028323,0,0.024423186,0,Rotational speed
2,1.747396373,1.54647288,0.475380491,-0.520333419,0.205008679,0,0.03318277,0,Rotational speed
1,0.147523296,-0.071148375,-0.11588947,-0.359826784,-1.695983744,0,0.04386155,0,Torque
1,0.19751933,1.209468452,-0.958170264,1.72675947,-1.538876933,0,4.798827,0,Tool wear
1,-0.652413242,-1.014760773,-0.528662839,1.42580953,-0.721921511,0,0.33618578,0,Tool wear
1,1.147443969,1.07466668,1.367863451,-1.362993252,-0.454839931,0,0.009565733,0,Rotational speed
1,-2.252286318,-2.632382028,-0.283230025,0.071534798,-1.208952628,0,0.061596364,0,Torque
2,1.497416204,0.805063138,0.296883899,-0.109035167,1.257624318,0,0.103675865,0,Rotational speed
1,-0.102456872,-0.542954574,-0.26649597,0.753687996,1.697523391,0,1.981245,0,Tool wear
1,0.147523296,0.737662252,-0.327854173,0.663403014,1.210492274,0,0.10517515,0,Torque
1,0.697479666,0.535459596,-0.835453857,1.27533456,0.267851403,0,0.23230542,0,Tool wear
1,0.397503465,-0.408152803,-0.277652007,-0.15919349,0.016480505,0,0.030459123,0,Torque
2,-1.002385477,-1.284364316,-1.114354782,1.164986248,1.399020449,0,0.09441315,0,Air temperature
1,0.847467767,0.670261367,-0.361322284,0.262136427,0.88056797,0,0.10183195,0,Torque
0,-0.602417208,-0.003747489,-0.048953248,-0.169225155,-0.863317642,0,0.03686738,0,Torque
1,1.147443969,1.142067566,-1.437879855,0.884099637,-1.695983744,0,7.767235,0,Process temperature
1,0.447499498,1.816076422,-0.684847357,0.382516403,0.063612548,0,0.005952858,0,Torque
0,0.447499498,0.670261367,1.752746727,-1.643879863,0.22071936,0,0.014925661,0,Torque
1,-0.002464804,0.063653396,1.245147044,-1.202486617,1.477573855,0,0.6336327,0,Rotational speed
1,-1.252365645,-1.082161659,-0.590021043,1.004479613,1.728944753,0,75.27542,1,Tool wear
1,0.447499498,0.670261367,2.589449502,-1.984956462,0.472090259,0,0.061480526,0,Tool wear
2,0.347507431,-0.340751917,1.083384507,-1.332898258,0.000769823,0,0.094565235,0,Torque
2,-0.402433073,-0.745157231,-0.511928784,-0.038813514,-1.350348758,0,0.050597597,0,Torque
2,0.097527263,-0.273351032,-0.26649597,0.181883109,-1.051845816,0,0.01395421,0,Torque
1,-1.252365645,-1.082161659,-0.545396895,0.452738056,-1.63314102,0,0.13910732,0,Tool wear
2,0.697479666,0.400657824,1.763902764,-1.473341563,1.100517506,0,0.14864936,0,Torque
1,0.7474757,0.737662252,2.879506464,-2.326033061,-0.04636222,0,0.07436568,0,Tool wear
1,-1.202369612,-0.879959002,-0.467304636,0.823909649,0.582065027,0,0.33247784,0,Torque
0,0.19751933,0.131054282,-0.60117708,0.322326415,-1.695983744,0,0.04231143,0,Torque
2,0.897463801,-0.340751917,1.077806489,-0.991821659,1.760366116,0,15.356644,0,Tool wear
2,0.347507431,1.142067566,-0.037797211,0.001313145,-1.695983744,0,0.01138804,0,Torque
2,0.397503465,0.46805871,-0.484038691,0.302263085,0.48780094,0,0.069810465,0,Torque
2,1.147443969,1.007265795,-0.048953248,0.232041433,-1.366059439,0,0.010080846,0,Torque
1,-0.35243704,-0.677756345,-0.366900303,0.63330802,0.597775708,0,0.07812969,0,Torque
2,1.247436036,1.276869337,-0.037797211,-0.119066831,-0.187758351,0,0.008187286,0,Torque
2,-1.252365645,-0.947359888,-0.550974913,-0.119066831,-1.24037399,0,0.096662626,0,Torque
1,1.147443969,0.063653396,-0.841031875,0.994447948,-0.941871048,0,10.79845,0,Rotational speed
1,-0.852397376,-0.408152803,-0.394790395,0.623276355,-1.538876933,0,0.048375774,0,Tool wear
1,0.297511397,-0.340751917,-0.127045507,-0.099003502,0.534932984,0,0.13338214,0,Torque
2,-1.002385477,-1.21696343,-0.801985746,0.914194631,1.540416579,0,0.89215684,0,Torque
1,-0.35243704,-0.542954574,4.134560627,-2.466476367,1.55612726,0,50.317646,0,Process temperature
2,0.697479666,0.400657824,-0.60117708,0.061503133,-0.109204945,0,0.12029107,0,Torque
1,0.097527263,-0.340751917,-1.092042708,1.024542943,-0.156336988,0,0.16942991,0,Air temperature
0,-0.752405309,-0.408152803,0.190901547,-0.640713395,0.550643665,0,0.035961814,0,Torque
1,-0.552421174,0.063653396,1.178210822,-1.503436558,0.75488252,0,0.1573193,0,Rotational speed
1,-0.152452905,-0.475553688,-0.523084821,0.262136427,-1.695983744,0,0.045483198,0,Torque
1,1.147443969,1.007265795,-0.863343949,1.084732931,-1.491744889,0,0.23388994,0,Tool wear
1,-1.902314082,-2.160575829,-0.835453857,1.335524548,0.377826172,0,0.34200522,0,Tool wear
1,0.647483633,0.198455168,-1.259383263,1.566252835,0.299272766,0,10.876843,0,Tool wear
0,-0.852397376,-0.340751917,-0.623489154,1.435841195,-0.297733119,0,0.25974977,0,Tool wear
1,0.297511397,0.131054282,-0.89681206,0.733624667,-0.58052538,0,4.866017,0,Air temperature
1,0.947459834,0.535459596,-0.411524451,0.432674726,-0.800474917,0,0.0809108,0,Rotational speed
1,1.147443969,0.602860481,0.268993806,-0.339763454,-1.381770121,0,0.22036594,0,Rotational speed
2,-1.102377544,-1.621368744,-1.041840541,0.944289625,-0.093494264,0,0.04036745,0,Air temperature
2,-0.602417208,-0.61035546,-0.952592245,0.914194631,0.142165954,0,0.20500909,0,Air temperature
1,1.747396373,1.816076422,0.865841786,-1.27270827,-1.067556497,0,0.021022476,0,Rotational speed
1,-0.702409275,0.063653396,-0.556552932,0.994447948,-1.428902164,0,2.91167,0,Torque
1,0.297511397,0.131054282,-0.110311452,0.46276972,-0.611946743,0,0.08479583,0,Torque
1,0.697479666,0.670261367,-0.032219193,0.583149697,0.267851403,0,0.025476314,0,Torque
2,-1.002385477,-0.879959002,-0.818719801,1.345556212,-0.062072901,0,0.13146545,0,Tool wear
1,0.097527263,0.131054282,-0.89681206,0.392548068,1.336177724,0,0.7409643,0,Torque
2,0.447499498,1.007265795,1.657920413,-1.824449827,-1.50745557,0,0.02334045,0,Rotational speed
1,1.647404305,1.681274651,2.394218855,-1.944829804,0.346404809,0,0.026138935,0,Rotational speed
2,1.29743207,1.07466668,-1.739092854,2.830242585,1.241913637,1,99.71564,1,Torque
2,2.047372574,2.15308085,-0.718315468,0.242073097,0.739171839,0,0.1632137,0,Torque
1,0.047531229,-0.205950146,-0.545396895,0.01134481,-0.97329241,0,0.15196855,0,Torque
2,-0.402433073,-1.082161659,-0.796407727,0.874067972,-1.491744889,0,0.11528224,0,Tool wear
1,-2.102298217,-2.430179371,-1.192447041,1.626442824,-0.674789467,0,0.9052548,0,Tool wear
2,-1.302361679,-0.475553688,0.464224454,-0.500270089,0.236430041,0,0.023878679,0,Torque
1,-0.602417208,-0.003747489,-0.645801228,0.211978103,0.723461158,0,0.16759287,0,Torque
2,0.19751933,1.07466668,-0.11588947,-0.359826784,-0.863317642,0,0.017183153,0,Torque
1,-0.802401343,-0.745157231,0.497692565,-0.510301754,-0.234890394,0,0.022717807,0,Torque
1,1.047451902,0.602860481,-0.344588229,0.14175645,1.194781593,0,0.20488971,0,Torque
1,0.047531229,0.939864909,2.070693782,-1.704069851,0.707750477,0,0.22902918,0,Tool wear
2,-0.852397376,-0.340751917,0.023560992,0.994447948,1.430441811,0,0.1207739,0,Torque
2,0.647483633,0.602860481,-0.149357581,-0.30966846,0.802014564,0,0.05863332,0,Torque
0,-0.752405309,-0.745157231,-0.216293803,0.031408139,1.55612726,0,13.141889,0,Tool wear
1,-0.90239341,-1.149562545,1.485001839,-0.841346688,-0.187758351,0,0.011277952,0,Torque
2,-1.302361679,-1.351765201,-0.550974913,0.242073097,1.28904568,0,0.047770444,0,Torque
2,0.19751933,0.939864909,-1.041840541,1.736791135,0.126455273,0,0.46605062,0,Tool wear
1,0.697479666,0.535459596,1.289771192,-1.59372154,0.063612548,0,0.02738164,0,Rotational speed
1,-0.752405309,-1.21696343,0.313617954,-0.771125036,-0.97329241,0,0.041172225,0,Torque
2,-1.102377544,-1.756170515,-0.56213095,0.362453073,0.519222302,0,0.25179437,0,Torque
0,-0.102456872,0.602860481,-0.623489154,0.723593002,0.943410694,0,0.25563037,0,Tool wear
2,-0.402433073,-1.014760773,-0.071265322,-0.269541802,0.424958215,0,0.07046517,0,Torque
2,-2.102298217,-2.2953776,-0.327854173,0.322326415,-0.250601076,0,0.034447417,0,Torque
0,-1.352357712,-0.812558117,-0.221871822,0.422643062,0.409247534,0,0.015769662,0,Torque
1,1.997376541,2.018279079,-0.790829709,0.242073097,0.079323229,0,0.08867245,0,Torque
2,-1.602337881,-1.419166087,-0.723893487,0.432674726,0.582065027,0,0.09185492,0,Torque
2,0.497495532,-0.205950146,-0.1549356,-0.068908508,0.597775708,0,0.09030311,0,Torque
1,0.347507431,-0.340751917,-0.333432192,0.362453073,2.074579739,0,2.2634637,0,Torque
1,-0.602417208,-0.812558117,2.52251328,-1.934798139,-0.769053555,0,0.060460936,0,Tool wear
2,1.347428103,0.737662252,-1.348631559,2.077867734,0.267851403,1,82.92665,1,Air temperature
1,0.947459834,0.670261367,-1.036262523,0.382516403,0.346404809,0,2.7010572,0,Torque
1,-0.602417208,-0.071148375,-0.076843341,-0.028781849,-0.486261293,0,0.14841188,0,Torque
1,0.897463801,0.602860481,-0.099155415,-0.068908508,1.399020449,0,0.1696803,0,Torque
0,1.547412238,0.872464024,-0.249761914,0.272168091,1.776076797,0,0.5427731,0,Torque
1,-0.802401343,-1.351765201,0.006826937,-0.219383478,-1.586008976,0,0.09025794,0,Tool wear
2,-1.202369612,-1.014760773,1.724856635,-1.633848198,-1.114688541,0,0.029060742,0,Rotational speed
